ID	start	stop	Strand	Length	PID	Gene	Synonym	COG	sanger_anot	Possible.DR.phage.PEPPE.	essential.	Annotation	Filter_criteria	Filter
2724230..2725477	2724230	2725477	-	415	15609564	proA	Rv2427c	COG0014E	 VII	DR-inh	nonessential	gamma-glutamyl phosphate reductase		KEEP
2725478..2726192	2725478	2726192	I	NA	NA		IG2467_Rv2427c-Rv2428			DR-inh				KEEP
2726193..2726780	2726193	2726780	+	195	15609565	ahpC	Rv2428	COG0450O	 III.F	DR-inh	nonessential	alkyl hydroperoxide reductase subunit C		KEEP
2726781..2726805	2726781	2726805	I	NA	NA		IG2468_Rv2428-Rv2429							KEEP
2726806..2727339	2726806	2727339	+	177	15609566	ahpD	Rv2429	COG2128S	 III.F		nonessential	alkyl hydroperoxide reductase subunit D		KEEP
2727336..2727920	2727336	2727920	-	194	57116988	PPE41	Rv2430c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
2727921..2727966	2727921	2727966	I	NA	NA		IG2470_Rv2430c-Rv2431c			repeat				KEEP
2727967..2728266	2727967	2728266	-	99	57116989	PE25	Rv2431c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein		KEEP
2728267..2728436	2728267	2728436	I	NA	NA		IG2471_Rv2431c-Rv2432c							KEEP
2728437..2728847	2728437	2728847	-	136	15609569	-	Rv2432c	-	 VI		nonessential	hypothetical protein		KEEP
2728844..2729134	2728844	2729134	-	96	15609570	-	Rv2433c	-	 VI		nonessential	hypothetical protein		KEEP
2729115..2729617	2729115	2729617	-	481	15609571	-	Rv2434c	COG0664T,COG0668M	 II.C.5		nonessential	transmembrane protein		KEEP
2729618..2729620	2729618	2729620	-	481	15609571	-	Rv2434c	COG0664T,COG0668M	 II.C.5		nonessential	transmembrane protein	Only Marin et al 2022	KEEP
2729621..2729831	2729621	2729831	-	481	15609571	-	Rv2434c	COG0664T,COG0668M	 II.C.5		nonessential	transmembrane protein		KEEP
2729832..2729834	2729832	2729834	-	481	15609571	-	Rv2434c	COG0664T,COG0668M	 II.C.5		nonessential	transmembrane protein	Only Marin et al 2022	KEEP
2729835..2730560	2729835	2730560	-	481	15609571	-	Rv2434c	COG0664T,COG0668M	 II.C.5		nonessential	transmembrane protein		KEEP
2730557..2732749	2730557	2732749	-	730	15609572	-	Rv2435c	COG0840NT,COG2114T	 VII		nonessential	cyclase		KEEP
2732750..2733229	2732750	2733229	I	NA	NA		IG2475_Rv2435c-Rv2436							KEEP
2733230..2734144	2733230	2734144	+	304	15609573	rbsK	Rv2436	COG0524G	 I.B.5		nonessential	ribokinase RBSK		KEEP
2734145..2734375	2734145	2734375	I	NA	NA		IG2476_Rv2436-Rv2437							KEEP
2734376..2734795	2734376	2734795	+	139	15609574	-	Rv2437	COG2020O	 V		essential	hypothetical protein		KEEP
2734792..2736831	2734792	2736831	-	679	57116990	nadE	Rv2438c	COG0171H,COG0388R	 V		essential	NAD synthetase		KEEP
2736709..2736987	2736709	2736987	+	92	57116991	-	Rv2438A	-	 VII		nonessential	hypothetical protein		KEEP
2736988..2737116	2736988	2737116	I	NA	NA		IG2479_Rv2438A-Rv2439c							KEEP
2737117..2738247	2737117	2738247	-	376	15609576	proB	Rv2439c	COG0263E	 I.D.1		essential	gamma-glutamyl kinase		KEEP
2738247..2739686	2738247	2739686	-	479	15609577	obgE	Rv2440c	COG0536R	 I.F.5		essential	GTPase ObgE		KEEP
2739687..2739771	2739687	2739771	I	NA	NA		IG2481_Rv2440c-Rv2441c							KEEP
2739772..2740032	2739772	2740032	-	86	15609578	rpmA	Rv2441c	COG0211J	 II.A.1		essential	50S ribosomal protein L27		KEEP
2740033..2740046	2740033	2740046	I	NA	NA		IG2482_Rv2441c-Rv2442c							KEEP
2740047..2740361	2740047	2740361	-	104	15609579	rplU	Rv2442c	COG0261J	 II.A.1		essential	50S ribosomal protein L21		KEEP
2740362..2740573	2740362	2740573	I	NA	NA		IG2483_Rv2442c-Rv2443							KEEP
2740574..2740601	2740574	2740601	I	NA	NA		IG2483_Rv2442c-Rv2443						Only Marin et al 2022	KEEP
2740602..2740708	2740602	2740708	I	NA	NA		IG2483_Rv2442c-Rv2443							KEEP
2740709..2742184	2740709	2742184	+	491	15609580	dctA	Rv2443	COG1301C	 III.A.3		nonessential	C4-dicarboxylate-transport transmembrane protein DctA		KEEP
2742123..2744984	2742123	2744984	-	953	15609581	rne	Rv2444c	COG1530J	 II.B.1		essential	ribonuclease E		KEEP
2744985..2745313	2744985	2745313	I	NA	NA		IG2485_Rv2444c-Rv2445c							KEEP
2745314..2745724	2745314	2745724	-	136	15609582	ndk	Rv2445c	COG0105F	 I.F.5		nonessential	nucleoside diphosphate kinase		KEEP
2745725..2745766	2745725	2745766	I	NA	NA		IG2486_Rv2445c-Rv2446c							KEEP
2745767..2746138	2745767	2746138	-	123	15609583	-	Rv2446c	-	 II.C.5		nonessential	integral membrane protein		KEEP
2746135..2747598	2746135	2747598	-	487	15609584	folC	Rv2447c	COG0285H	 I.G.2		essential	folylpolyglutamate synthase protein FolC		KEEP
2747595..2750225	2747595	2750225	-	876	15609585	valS	Rv2448c	COG0525J	 II.A.3		essential	valyl-tRNA synthetase		KEEP
2750226..2750312	2750226	2750312	I	NA	NA		IG2489_Rv2448c-Rv2449c							KEEP
2750313..2751572	2750313	2751572	-	419	15609586	-	Rv2449c	COG3268S	 V		nonessential	hypothetical protein		KEEP
2751573..2751595	2751573	2751595	I	NA	NA		IG2490_Rv2449c-Rv2450c							KEEP
2751596..2751658	2751596	2751658	I	NA	NA		IG2490_Rv2449c-Rv2450c						Only Marin et al 2022	KEEP
2751659..2751661	2751659	2751661	I	NA	NA		IG2490_Rv2449c-Rv2450c							KEEP
2751662..2752180	2751662	2752180	-	172	15609587	rpfE	Rv2450c	-	 VII		nonessential	resuscitation-promoting factor RpfE		KEEP
2752181..2752261	2752181	2752261	I	NA	NA		IG2491_Rv2450c-Rv2451							KEEP
2752262..2752660	2752262	2752660	+	132	15609588	-	Rv2451	-	 VI		nonessential	hypothetical protein		KEEP
2752661..2752847	2752661	2752847	I	NA	NA		IG2492_Rv2451-Rv2452c							KEEP
2752848..2752994	2752848	2752994	-	48	15609589	-	Rv2452c	-	 VI		nonessential	hypothetical protein		KEEP
2752995..2753017	2752995	2753017	I	NA	NA		IG2493_Rv2452c-Rv2453c							KEEP
2753018..2753623	2753018	2753623	-	201	15609590	mobA	Rv2453c	COG0746H	 VII		nonessential	molybdopterin-guanine dinucleotide biosynthesis protein A		KEEP
2753624..2753624	2753624	2753624	I	NA	NA		IG2494_Rv2453c-Rv2454c							KEEP
2753625..2754746	2753625	2754746	-	373	15609591	-	Rv2454c	COG1013C	 I.B.7		nonessential	2-oxoglutarate ferredoxin oxidoreductase subunit beta		KEEP
2754743..2756704	2754743	2756704	-	653	15609592	-	Rv2455c	COG0674C,COG1014C	 I.B.7		nonessential	oxidoreductase alpha subunit		KEEP
2756705..2756935	2756705	2756935	I	NA	NA		IG2496_Rv2455c-Rv2456c							KEEP
2756936..2758192	2756936	2758192	-	418	15609593	-	Rv2456c	COG0477GEPR	 II.C.5		nonessential	integral membrane transport protein		KEEP
2758193..2758207	2758193	2758207	I	NA	NA		IG2497_Rv2456c-Rv2457c							KEEP
2758208..2759488	2758208	2759488	-	426	15609594	clpX	Rv2457c	COG1219O	 II.B.3		essential	ATP-dependent protease ATP-binding subunit		KEEP
2759489..2759778	2759489	2759778	I	NA	NA		IG2498_Rv2457c-Rv2458							KEEP
2759779..2760687	2759779	2760687	+	302	15609595	mmuM	Rv2458	COG2040E	 IV.H		nonessential	homocysteine methyltransferase		KEEP
2760688..2760853	2760688	2760853	I	NA	NA		IG2499_Rv2458-Rv2459							KEEP
2760854..2762380	2760854	2762380	+	508	15609596	-	Rv2459	COG0477GEPR	 III.A.6		nonessential	integral membrane transport protein		KEEP
2762381..2762530	2762381	2762530	I	NA	NA		IG2500_Rv2459-Rv2460c							KEEP
2762531..2763175	2762531	2763175	-	214	15609597	clpP2	Rv2460c	COG0740OU	 II.B.3		essential	ATP-dependent Clp protease proteolytic subunit		KEEP
2763172..2763774	2763172	2763774	-	200	57116992	clpP	Rv2461c	COG0740OU	 II.B.3		nonessential	ATP-dependent Clp protease proteolytic subunit		KEEP
2763775..2763890	2763775	2763890	I	NA	NA		IG2502_Rv2461c-Rv2462c							KEEP
2763891..2765291	2763891	2765291	-	466	15609599	tig	Rv2462c	COG0544O	 III.D		nonessential	trigger factor		KEEP
2765292..2765654	2765292	2765654	I	NA	NA		IG2503_Rv2462c-Rv2463							KEEP
2765655..2766839	2765655	2766839	+	394	15609600	lipP	Rv2463	COG1680V	 II.B.5		nonessential	esterase/lipase LipP		KEEP
2766840..2766858	2766840	2766858	I	NA	NA		IG2504_Rv2463-Rv2464c							KEEP
2766859..2767665	2766859	2767665	-	268	15609601	-	Rv2464c	COG0266L	 II.A.5		nonessential	DNA glycosylase		KEEP
2767666..2767670	2767666	2767670	I	NA	NA		IG2505_Rv2464c-Rv2465c							KEEP
2767671..2768159	2767671	2768159	-	162	57116993	-	Rv2465c	COG0698G	 I.B.5		nonessential	ribose-5-phosphate isomerase B		KEEP
2768160..2768260	2768160	2768260	I	NA	NA		IG2506_Rv2465c-Rv2466c							KEEP
2768261..2768884	2768261	2768884	-	207	15609603	-	Rv2466c	COG3531O	 V		nonessential	hypothetical protein		KEEP
2768885..2768985	2768885	2768985	I	NA	NA		IG2507_Rv2466c-Rv2467							KEEP
2768986..2771571	2768986	2771571	+	861	57116994	pepN	Rv2467	COG0308E	 II.B.3		nonessential	aminopeptidase N		KEEP
2771572..2771643	2771572	2771643	I	NA	NA		IG2508_Rv2467-Rv2468c							KEEP
2771644..2772147	2771644	2772147	-	167	15609605	-	Rv2468c	-	 V		nonessential	hypothetical protein		KEEP
2772148..2772366	2772148	2772366	I	NA	NA		IG2509_Rv2468c-Rv2469c							KEEP
2772367..2773035	2772367	2773035	-	222	15609606	-	Rv2469c	COG1403V	 V		nonessential	hypothetical protein		KEEP
2773036..2773177	2773036	2773177	I	NA	NA		IG2510_Rv2469c-Rv2470							KEEP
2773178..2773564	2773178	2773564	+	128	15609607	glbO	Rv2470	COG2346R	 I.B.6a		nonessential	globin GlbO		KEEP
2773564..2775204	2773564	2775204	+	546	15609608	aglA	Rv2471	COG0366G	 II.A.8		nonessential	alpha-glucosidase AglA		KEEP
2775205..2775271	2775205	2775271	I	NA	NA		IG2512_Rv2471-Rv2472							KEEP
2775272..2775565	2775272	2775565	+	97	15609609	-	Rv2472	-	 V		essential	hypothetical protein		KEEP
2775566..2775567	2775566	2775567	I	NA	NA		IG2513_Rv2472-Rv2473							KEEP
2775568..2776284	2775568	2776284	+	238	15609610	-	Rv2473	-	 II.C.5		nonessential	alanine and proline rich membrane protein		KEEP
2776285..2776315	2776285	2776315	I	NA	NA		IG2514_Rv2473-Rv2474c							KEEP
2776316..2776969	2776316	2776969	-	217	15609611	-	Rv2474c	-	 V		nonessential	hypothetical protein		KEEP
2776970..2776974	2776970	2776974	I	NA	NA		IG2515_Rv2474c-Rv2475c							KEEP
2776975..2777391	2776975	2777391	-	138	15609612	-	Rv2475c	COG0824R	 V		nonessential	hypothetical protein		KEEP
2777388..2782262	2777388	2782262	-	1624	15609613	gdh	Rv2476c	COG2902E	 I.B.7		nonessential	NAD-dependent glutamate dehydrogenase		KEEP
2782263..2782365	2782263	2782365	I	NA	NA		IG2517_Rv2476c-Rv2477c							KEEP
2782366..2784042	2782366	2784042	-	558	15609614	-	Rv2477c	COG0488R	 III.A		essential	putative ABC transporter ATP-binding protein		KEEP
2784043..2784122	2784043	2784122	I	NA	NA		IG2518_Rv2477c-Rv2478c							KEEP
2784123..2784600	2784123	2784600	-	161	15609615	-	Rv2478c	COG0629L	 V		nonessential	hypothetical protein		KEEP
2784601..2784608	2784601	2784608	-	161	15609615	-	Rv2478c	COG0629L	 V		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
2784609..2784656	2784609	2784656	I	NA	NA		IG2519_Rv2478c-Rv2479c						Annotation + Marin et al 2022	DISCARD
2784657..2785697	2784657	2785697	-	346	15609616	-	Rv2479c	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2785592..2785918	2785592	2785918	-	108	15609617	-	Rv2480c	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2785919..2785982	2785919	2785982	I	NA	NA		IG2521_Rv2480c-Rv2481c						Annotation + Marin et al 2022	DISCARD
2785983..2786574	2785983	2786574	I	NA	NA		IG2521_Rv2480c-Rv2481c							KEEP
2786575..2786898	2786575	2786898	-	107	15609618	-	Rv2481c	-	 VI		nonessential	hypothetical protein		KEEP
2786899..2786913	2786899	2786913	I	NA	NA		IG2522_Rv2481c-Rv2482c							KEEP
2786914..2789283	2786914	2789283	-	789	15609619	plsB2	Rv2482c	COG2937I	 I.H.3		nonessential	glycerol-3-phosphate acyltransferase		KEEP
2789280..2791022	2789280	2791022	-	580	15609620	plsC	Rv2483c	COG0204I,COG0560E	 II.C.5		essential	bifunctionnal putative L-3-phosphoserine phosphatase/1-acyl-SN-glycerol-3-phosphate acyltransferase		KEEP
2791019..2792494	2791019	2792494	-	491	15609621	-	Rv2484c	-	 V		nonessential	hypothetical protein		KEEP
2792495..2792722	2792495	2792722	I	NA	NA		IG2525_Rv2484c-Rv2485c							KEEP
2792723..2793988	2792723	2793988	-	421	15609622	lipQ	Rv2485c	COG0657I	 II.B.5		nonessential	carboxylesterase LipQ		KEEP
2793989..2794349	2793989	2794349	I	NA	NA		IG2526_Rv2485c-Rv2486							KEEP
2794350..2795120	2794350	2795120	+	256	15609623	echA14	Rv2486	COG1024I	 I.A.3		nonessential	enoyl-CoA hydratase		KEEP
2795121..2795300	2795121	2795300	I	NA	NA		IG2527_Rv2486-Rv2487c							KEEP
2795301..2795375	2795301	2795375	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2795376..2795395	2795376	2795395	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795396..2795560	2795396	2795560	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2795561..2795578	2795561	2795578	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795579..2795673	2795579	2795673	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2795674..2795724	2795674	2795724	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795725..2795853	2795725	2795853	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2795854..2795868	2795854	2795868	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795869..2795871	2795869	2795871	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2795872..2796011	2795872	2796011	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796012..2796482	2796012	2796482	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2796483..2796488	2796483	2796488	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796489..2796489	2796489	2796489	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2796490..2796492	2796490	2796492	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796493..2796746	2796493	2796746	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2796747..2796761	2796747	2796761	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796762..2796870	2796762	2796870	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2796871..2796923	2796871	2796923	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796924..2797258	2796924	2797258	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2797259..2797355	2797259	2797355	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2797356..2797385	2797356	2797385	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2797386..2797466	2797386	2797466	I	NA	NA		IG2528_Rv2487c-Rv2488c							KEEP
2797467..2800880	2797467	2800880	-	1137	15609625	-	Rv2488c	COG2114T,COG2771K,COG3903R	 I.J.1		nonessential	LuxR family transcriptional regulator		KEEP
2800846..2801145	2800846	2801145	-	99	15609626	-	Rv2489c	-	 VI		nonessential	hypothetical protein		KEEP
2801146..2801253	2801146	2801253	I	NA	NA		IG2530_Rv2489c-Rv2490c							KEEP
2801254..2801404	2801254	2801404	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2801405..2801452	2801405	2801452	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2801453..2801455	2801453	2801455	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2801456..2801471	2801456	2801471	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2801472..2801821	2801472	2801821	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2801822..2802331	2801822	2802331	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2802332..2802742	2802332	2802742	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2802743..2802850	2802743	2802850	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2802851..2802852	2802851	2802852	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2802853..2803162	2802853	2803162	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803163..2803466	2803163	2803466	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2803467..2803712	2803467	2803712	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803713..2803720	2803713	2803720	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2803721..2803773	2803721	2803773	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803774..2803776	2803774	2803776	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2803777..2803783	2803777	2803783	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803784..2803822	2803784	2803822	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2803823..2803883	2803823	2803883	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803884..2804101	2803884	2804101	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2804102..2804164	2804102	2804164	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804165..2804374	2804165	2804374	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2804375..2804706	2804375	2804706	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804707..2804719	2804707	2804719	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2804720..2804723	2804720	2804723	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804724..2804745	2804724	2804745	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2804746..2804750	2804746	2804750	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804751..2804755	2804751	2804755	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2804756..2804823	2804756	2804823	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804824..2804905	2804824	2804905	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2804906..2805754	2804906	2805754	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2805755..2806109	2805755	2806109	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2806110..2806206	2806110	2806206	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2806207..2806236	2806207	2806236	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein		KEEP
2806237..2806664	2806237	2806664	I	NA	NA		IG2531_Rv2490c-Rv2491							KEEP
